target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,respFlanker.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,71,71,16,,,,793.4466037,None,792.2637523999999,793.4632841999999,s,1,鲜艳,k,1,0.5325600999999551,0.3500134999999318,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,72,72,0,,,,796.330559,None,795.1472365,796.3471551,s,1,享受,k,1,0.48183479999988776,0.3571957999999995,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,73,73,4,,,,798.9971648999999,None,797.8140458,799.0137809999999,a,1,热切,k,1,0.5031266000000869,0.4127944999997908,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,74,74,50,,,,801.7639824999999,None,800.5804329,801.7806447,a,1,永恒,k,1,0.7076672999999118,0.3361775000000762,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,75,75,40,,,,804.7465706999999,None,803.5636658999999,804.7631592,s,1,敬佩,k,1,0.49040000000013606,0.3291139000000385,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,76,76,18,,,,807.580559,None,806.3970781999999,807.5971795999999,a,1,公平,k,1,0.47223910000002434,0.33476679999989756,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,77,77,46,,,,810.3637185999999,None,809.1805611,810.3803736999998,s,1,爽朗,k,1,0.39741539999999986,0.4631288000000495,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,78,78,69,,,,813.1637822999999,None,811.9805233,813.1805737,s,1,别扭,l,1,0.5935789000000113,0.4972072999999,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,79,79,27,,,,816.0973635999999,None,814.9137607,816.1140045,s,1,烦恼,l,1,0.4957870000000639,0.31485619999989467,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,,,,,,,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,3,,,,828.414012,None,827.2184330999999,828.4307093999998,s,1,心慌,l,1,0.5640972999999576,0.3981114000000616,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,2,,,,831.2637746,None,830.0805825,831.2805349,a,1,如愿,k,1,0.4985497000000123,0.41326570000001084,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,18,,,,834.1305436,None,832.9471796,834.1471531,a,1,卓越,k,1,0.6952742000000853,0.3723629000000983,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,62,,,,837.0472657999999,None,835.863865,837.0638451999998,s,1,前进,k,1,0.5207507000000078,0.465857799999867,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,66,,,,839.9806911999999,None,838.7970132999999,839.9973513,a,1,热切,k,1,0.693626600000016,0.32548079999992297,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,27,,,,843.0468410999999,None,841.8637684,843.0634493999999,s,1,堵塞,l,1,0.6186793000001671,0.30242520000001605,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,31,,,,845.8471525999998,None,844.6638848,845.8637993999998,a,1,沮丧,l,1,0.5426867000001039,0.4082461999998941,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,35,,,,848.8139153,None,847.6304966,848.8305344,s,1,怀疑,l,1,0.6493983999998818,0.3230138999999781,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,30,,,,851.680486,None,850.4971693999998,851.6970979999999,s,1,优雅,k,1,0.5080643999999666,0.4669157000000723,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,72,,,,854.4971796,None,853.3138314,854.5138609,s,1,公平,k,1,0.8321394000001874,0.3443993999999293,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,24,,,,857.5138508,None,856.3305312999998,857.5305765,s,1,圣洁,k,1,0.552849599999945,0.34284859999979744,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,16,,,,860.4305572999999,None,859.2472095999999,860.4472269999999,s,1,俊秀,k,1,0.5816924000000654,0.36999360000004344,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,57,,,,863.2640260999999,None,862.0808377999999,863.2806788,a,1,胡涂,l,1,0.5768344999999044,0.2978273999999601,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,55,,,,866.1471584999999,None,864.9638341999998,866.1638438999998,a,1,忧虑,l,1,0.5553237999999965,0.5205066999999417,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,46,,,,869.2640145,None,868.0805218999999,869.2807086,s,1,清秀,k,1,0.5170428000001266,0.5632894000000306,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,63,,,,872.3473489999999,None,871.1641416999998,872.3640166,a,1,烦恼,l,1,0.5679623000000902,0.47101329999986774,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,76,,,,875.4302874999998,None,874.2473413,875.4469216999998,a,1,有利,k,1,0.47727519999989454,0.45918639999990774,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,19,,,,878.4140206,None,877.2304752,878.4306434999999,s,1,郁闷,l,1,0.46881280000002334,0.44766180000010536,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,0,,,,881.2973124999999,None,880.1138550000001,881.313909,s,1,留恋,l,0,0.5440722000000733,0.3691621000000396,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,75,,,,884.0805587,None,882.8973541,884.0972669999999,s,1,厌恶,l,1,0.5182699999998022,0.3071717999998782,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,42,,,,886.7639185,None,885.5805011,886.7806072999999,a,1,生动,k,1,0.4293109000000186,0.30385789999991175,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,56,,,,889.4805248,None,888.2971777,889.4973287999999,s,1,旺盛,k,1,0.4621623999998974,0.2527021999999306,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,38,,,,892.1138963999999,None,890.9306379,892.1305421,a,0,永恒,k,1,0.5950044000001071,0.24388500000009117,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,33,,,,894.9971980999999,None,893.8140043999999,895.0139589,a,1,落后,l,1,0.5249604000000545,0.30884949999995115,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,24,24,61,,,,897.863738,None,896.6805213,897.8805479,s,1,悲观,l,1,0.6318361000001005,0.5319636000001537,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,25,25,8,,,,900.8807956999999,None,899.6970471,900.8973002,s,1,秀丽,k,1,0.4761759999998958,0.35609980000003816,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,26,26,71,,,,903.5465283999999,None,902.3634867999999,903.5632972999999,a,1,鲁莽,l,1,0.43454270000006545,0.4842836000000261,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,27,27,54,,,,906.4640509999999,None,905.2806335,906.4806684,s,1,畅销,k,1,0.47183109999991757,0.4695647999999437,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,28,28,1,,,,909.3806285000001,None,908.1974614999999,909.3972819,a,1,丢失,l,1,0.6025826000000052,0.35897209999984625,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,29,29,77,,,,912.3973870999998,None,911.2133451,912.4140233,s,1,罚款,l,1,0.5944038000000091,0.45171720000007554,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,30,30,36,,,,915.4471501999999,None,914.2633994,915.4639239999999,a,1,羡慕,k,1,0.5760259999999562,0.4124605999998039,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,31,31,65,,,,918.3139157,None,917.1307354,918.3305811999999,a,1,消沉,l,1,0.5008844000001318,0.37459869999997863,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,32,32,34,,,,921.1138888,None,919.9306165,921.1306165999999,a,1,享受,k,1,0.47329869999998664,0.3167260999998689,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,33,33,17,,,,923.9472885,None,922.7637603999999,923.9639328999999,a,1,失意,l,1,0.5847067999998217,0.29627640000012434,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,34,34,52,,,,926.7473264,None,925.5634442,926.7634518999998,a,1,鲜艳,k,1,0.5549115000001166,0.45265820000008716,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,35,35,47,,,,929.6638587,None,928.4804789,929.6805213,a,1,杂乱,l,1,0.47094529999981205,0.5228064000000359,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,36,36,45,,,,932.6635237999999,None,931.4805168999999,932.6802015999999,s,1,自卑,l,1,0.5364835000000312,0.4361034999999447,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,37,37,60,,,,935.7132405,None,934.5305097,935.7299482999999,a,1,典雅,k,1,0.4427178000000822,0.481823200000008,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,38,38,23,,,,938.5972615000001,None,937.4134019999999,938.6133654999999,a,1,损害,l,1,0.5613981999999851,0.47214950000011413,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,39,39,6,,,,941.5141042,None,940.3306138,941.5306848,s,1,爽朗,k,1,0.4479384999999638,0.561194599999908,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,40,40,44,,,,944.3806142999999,None,943.1972524,944.3972113,a,1,豪放,l,0,0.4604876000000786,0.3635258000001613,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,41,41,79,,,,947.2139313999999,None,946.0304182,947.2305081,a,1,撒谎,l,1,0.612309100000175,0.5564578999999412,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,42,42,64,,,,950.4133967999999,None,949.2300620999999,950.4301978999999,s,1,诚恳,k,1,0.42517130000010184,0.4171832000001814,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,43,43,58,,,,953.2805833,None,952.0970267999999,953.2973416999998,a,1,富足,k,1,0.5264770999999655,0.4136842999998862,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,44,44,4,,,,956.0805908,None,954.8971964,956.0973228,a,1,顽强,k,1,0.4188105999999152,0.43740520000005745,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,45,45,21,,,,958.9471056999998,None,957.7633234999998,958.9637184999999,s,1,浪费,l,1,0.5098748000000342,0.4967077999999674,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,46,46,50,,,,961.8473458999999,None,960.6640003,961.8640390999999,a,1,振作,k,1,0.5858044999999947,0.32612970000013775,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,47,47,10,,,,964.6305665999998,None,963.4472559999999,964.6472234999999,a,1,正直,k,1,0.4642900000001191,0.3868449999999939,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,48,48,28,,,,967.4472264999999,None,966.2638864999999,967.4637605999999,a,1,富丽,k,1,0.544956799999909,0.46201640000003863,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,49,49,29,,,,970.3806723999999,None,969.1972942,970.3971200999999,s,1,逃避,l,1,0.5302831999999853,0.4304835999998886,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,50,50,49,,,,973.1806405,None,971.997161,973.1972578,a,1,黑暗,l,1,0.6759294999999383,0.3255765000001247,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,51,51,12,,,,976.0139492999999,None,974.8306040999998,976.0305681999998,a,1,廉洁,k,1,0.4838125000001128,0.4346381000000292,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,52,52,78,,,,978.9638946,None,977.7806654999999,978.9806759,s,1,瑰丽,k,1,0.4292057999998633,0.5056610999999975,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,53,53,32,,,,981.9306048999999,None,980.747112,981.9473097,s,1,舒畅,k,1,0.43816930000002685,0.37406720000012683,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,54,54,40,,,,984.7472252999999,None,983.5639065,984.7639139,s,1,赞成,k,1,0.8773570999999265,0.41954869999995026,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,55,55,15,,,,988.0805799,None,986.8973177,988.0972669,a,1,冷笑,l,1,0.5313939999998638,0.36715220000019144,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,56,56,53,,,,990.8805923,None,989.6972272,990.8973200999999,s,1,闷热,l,1,0.9984267000002092,0.418467899999996,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,57,57,43,,,,994.2974099999999,None,993.1140496,994.3140880999999,s,1,处罚,l,1,0.6254189999999653,0.3794840999998996,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,58,58,9,,,,997.1472850999999,None,995.9639362,997.1638989,a,1,慌忙,l,1,0.46027570000001106,0.3271987000000536,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,59,59,59,,,,999.7639907,None,998.5806127999999,999.7807481999998,s,1,孤单,l,1,0.4316353000001527,0.31864680000012413,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,60,60,70,,,,1002.3806562,None,1001.1972748999999,1002.39724,s,1,敬佩,k,1,0.5121208000000479,0.5057701999999153,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,61,61,68,,,,1005.2805653999999,None,1004.0972995,1005.2971874999998,a,1,雄厚,k,1,0.9230154999997922,0.459404799999902,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,62,62,25,,,,1008.6805723999998,None,1007.4972444,1008.6972747999998,a,1,争吵,l,1,1.327467100000149,0.3702943000000687,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,63,63,67,,,,1012.4140694999999,None,1011.2306890999998,1012.4307601,s,1,穷苦,l,1,0.5058448999998291,0.3671529000000646,ljx,f,20,2024_Apr_11_0927,mian,2021.2.3,59.93629970066453,
