target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,text.started,text.stopped,blank.started,blank.stopped,respFlanker.keys,respFlanker.corr,respFlanker.rt,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,56,56,21,,,,852.9579794000019,None,851.7747498000026,852.9746435000015,s,1,0.4761194000020623,怀疑,l,1,0.9376144000016211,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,57,57,23,,,,856.3582846000027,None,855.1747310000028,856.3750041000021,a,1,0.46168949999992037,损害,l,1,0.6354125000034401,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,58,58,30,,,,859.3079147000026,None,858.1245964000009,859.3249705000017,s,1,0.6086586999990686,豪放,k,1,0.6284019999984594,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,59,59,44,,,,862.4748739000024,None,861.2912460000007,862.4914947000034,a,1,0.46354909999718075,留恋,k,1,1.919649899999058,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,60,60,39,,,,866.9077788000031,None,865.7245945000031,866.9246560000029,a,1,0.6317453000010573,冷笑,l,1,0.873019500002556,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,61,61,10,,,,870.2909577000028,None,869.1071365000025,870.3075617000031,a,1,0.4112217000001692,珍藏,k,1,0.643087899999955,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,62,62,46,,,,873.3910624000018,None,872.2079647000028,873.4077075000023,s,1,0.5039175000019895,典雅,k,1,0.5250076000011177,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,63,63,31,,,,876.2581166000018,None,875.0746230000004,876.274516700003,a,1,0.46601409999857424,慌忙,l,1,0.5632077999980538,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,64,64,1,,,,879.2744566000001,None,878.0911705000035,879.2913248000004,a,1,0.42903060000026016,堵塞,l,1,0.6558418999993592,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,65,65,19,,,,882.2410807000015,None,881.0580498000018,882.2579900000019,s,1,0.3997749999980442,缺乏,l,1,0.5753153000005113,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,66,66,13,,,,885.2578709000009,None,884.0743771000016,885.2742948000014,s,1,0.468513100000564,闷热,l,1,0.6004999000033422,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,67,67,55,,,,888.3746046000015,None,887.1912876000024,888.3912563000013,a,1,0.4573817999989842,悲观,l,1,0.6686491000000387,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,68,68,49,,,,891.5246085000035,None,890.3412646000033,891.5412374000007,a,1,0.3790389999994659,丢失,l,1,0.7166579999975511,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,69,69,29,,,,894.4747163000029,None,893.2912841000034,894.4912072000006,s,1,0.4778132000028563,沮丧,l,1,0.6168884999970032,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,70,70,47,,,,897.6245676000035,None,896.441123200002,897.6411748999999,a,1,0.5167804000011529,厌恶,l,1,0.5008911000004446,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,71,71,75,,,,900.4745823000012,None,899.2912313000015,900.4910436000027,s,1,0.5053539000000455,逃避,l,1,0.4961455999982718,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,72,72,34,,,,903.5413155000024,None,902.3576373000033,903.557905200003,a,1,0.37602879999758443,舒畅,k,1,0.8100260999999591,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,73,73,61,,,,906.5579233000026,None,905.3747635,906.5746468000034,s,1,0.5038746999998693,杂乱,l,1,0.7010033000005933,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,74,74,42,,,,909.7579364000012,None,908.5744157000008,909.7743246000027,a,1,0.38803530000222963,富足,k,1,0.7139301999995951,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,75,75,7,,,,912.7578762000012,None,911.5746203000017,912.774413500003,a,1,0.44987140000012005,心慌,l,1,0.5306578000017907,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,76,76,54,,,,915.6746503000031,None,914.491003500003,915.691308700003,s,1,0.5466971999994712,旺盛,k,1,0.5819231000023137,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,77,77,68,,,,918.7912032000022,None,917.6078725000007,918.807703100003,a,1,0.42848460000095656,畅销,k,1,1.888179499997932,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,78,78,33,,,,923.0579096000001,None,921.874355400003,923.0742985000034,a,1,0.3883623000001535,禁止,l,1,0.5795663999997487,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,79,79,12,,,,925.9246817000021,None,924.7416114000007,925.9412609999999,a,1,0.4671615000006568,圣洁,k,1,0.6144448999984888,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,,,,,,,pic/AffRest1.png,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,47,,,,939.8079211000004,None,938.6221627000014,939.8246789000004,a,1,0.3896765999998024,落后,l,1,0.5973217999999179,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,75,,,,942.6578990000016,None,941.4744783000024,942.6745070000034,s,1,0.48607320000155596,郁闷,l,1,0.631197599999723,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,4,,,,945.8247701,None,944.6411891000025,945.8414697000007,a,1,0.3844680000001972,热切,k,1,0.6099500999989687,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,35,,,,948.7079424000003,None,947.5244918000026,948.7244143000025,s,1,0.6939219999985653,丢失,l,1,0.6773473000030208,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,57,,,,951.9577571000009,None,950.7744738000001,951.9745651000012,a,1,0.3481783000024734,伤心,l,1,0.4883716000003915,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,43,,,,954.8580840000031,None,953.674500000001,954.8742868000008,s,1,0.4568470999984129,孤单,l,1,1.3107872000000498,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,5,,,,958.5577196000013,None,957.3743884000032,958.574551200003,s,1,0.7354995999994571,损害,l,1,0.9875329000024067,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,17,,,,962.1905588000009,None,961.0079126000019,962.2070916000011,a,1,0.3922275000004447,撒谎,l,1,0.7893325000004552,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,28,,,,965.3743764000028,None,964.1914333000022,965.3912626000019,a,1,0.6856984000005468,圣洁,k,1,1.6226338000014948,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,27,,,,969.5237605000002,None,968.3410460000014,969.5403389000021,s,1,0.43270679999841377,心慌,l,1,0.5701021999993827,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,53,,,,972.5744981000025,None,971.3908533000031,972.5912611000022,s,1,0.4655338999982632,沮丧,l,1,1.1702336999987892,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,64,,,,976.1577332000015,None,974.9741779000033,976.174485800002,s,1,0.42544339999949443,畅销,k,1,0.5539236999975401,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,72,,,,979.0744600000035,None,977.8911237000029,979.0912157000021,s,1,0.42462060000252677,秀丽,k,1,0.538476300000184,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,61,,,,982.0246350000016,None,980.8410390000026,982.041204000001,s,1,0.4751399999986461,忧虑,l,1,0.5852083999998285,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,42,,,,985.1244405000034,None,983.9410579000032,985.1409943000035,a,1,0.388249799998448,赞成,k,1,0.6266724000015529,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,78,,,,988.1245961000022,None,986.9409668000008,988.1410897000023,s,1,0.38886559999809833,有利,k,1,0.4564755999999761,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,52,,,,990.8076493000008,None,989.6243678999999,990.8242304000014,a,1,0.4049689999992552,羡慕,k,1,0.514997799997218,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,20,,,,993.757167900003,None,992.5743822000004,993.7744663000012,a,1,0.4628664999981993,奉献,k,1,0.6064488000010897,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,38,,,,996.7077821000021,None,995.5243217000025,996.7243845000012,s,1,0.4870867999998154,优雅,k,1,0.4956605000006675,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,40,,,,999.6245447000001,None,998.4409958000033,999.6410739000021,s,1,0.4039984999981243,敬佩,k,1,0.4460589999980584,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,10,,,,1002.4742933000016,None,1001.2911636000026,1002.4911762000011,a,1,0.43192830000043614,豪放,k,1,0.5816147000005003,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,48,,,,1005.5241980000028,None,1004.3409871000003,1005.5409407000006,s,1,0.41578519999893615,生动,k,1,0.6090344999975059,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,54,,,,1008.5411379000034,None,1007.3575305000013,1008.5578187000028,s,1,0.4428430000007211,鲜艳,k,1,1.2693351999987499,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,39,,,,1012.1070243000031,None,1010.9244135000008,1012.1243699000006,a,1,0.44087579999904847,自卑,k,0,0.5501916000030178,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,24,24,1,,,,1015.1576668000016,None,1013.9745421000007,1015.174414000001,a,1,0.43518350000158534,懒惰,l,1,0.5561855000014475,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,25,25,65,,,,1018.0076558000001,None,1016.8244011000024,1018.0244767000004,a,1,0.3997979000014311,厌恶,l,1,0.4481430999985605,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,26,26,76,,,,1020.8911619999999,None,1019.7073900000032,1020.9076515000015,a,1,0.3940474000009999,爽朗,k,1,0.5399582000027294,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,27,27,59,,,,1023.857202500003,None,1022.6744704000012,1023.8736546,s,1,0.4448139000014635,黑暗,l,1,0.8207524999997986,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,28,28,63,,,,1026.9741306000033,None,1025.7908379,1026.9910181000014,a,1,0.38380419999884907,焦躁,l,1,0.5699146000006294,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,29,29,36,,,,1029.8410756000012,None,1028.6577431000005,1029.8578033000013,a,1,0.3911566999995557,雄厚,k,1,0.5892133000015747,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,30,30,70,,,,1032.724076800001,None,1031.5410481,1032.7407785000032,s,1,0.5496971000029589,典雅,k,1,0.689095499998075,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,31,31,37,,,,1036.0075096,None,1034.8240932000008,1036.0245774000032,s,1,0.6276670999977796,穷苦,k,0,0.5474195999995572,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,32,32,6,,,,1039.023972400002,None,1037.8404253000008,1039.040667600002,s,1,0.49447780000264174,前进,k,1,0.7396093999996083,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,33,33,18,,,,1042.3244602000013,None,1041.1409770000027,1042.3410398000015,a,1,0.48950589999731164,正直,k,1,0.5936202999982925,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,34,34,44,,,,1045.4078429,None,1044.2241669000032,1045.4243664000023,a,1,0.5263857999998436,舒畅,k,1,0.5599642999986827,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,35,35,58,,,,1048.474448500001,None,1047.291042500001,1048.4910014000016,a,1,0.5186573999999382,俊秀,k,1,0.6548182000005909,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,36,36,46,,,,1051.6570764000026,None,1050.474377100003,1051.6743035,s,1,0.43681999999898835,富足,k,1,1.3915994000017236,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,37,37,25,,,,1055.3407703000012,None,1054.1569879000017,1055.3576756000002,a,1,0.6518214999996417,消沉,l,1,0.5423422999992908,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,38,38,33,,,,1058.4241069000018,None,1057.2409894000011,1058.4410887000013,a,1,0.378612599997723,禁止,l,1,0.6038541999987501,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,39,39,8,,,,1061.4579250000024,None,1060.2743464000014,1061.4742749000034,s,1,0.573119399999996,充裕,k,1,0.9630044999976235,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,40,40,11,,,,1064.9243215000024,None,1063.7412274000017,1064.9409701000004,s,1,0.39309160000266274,逃避,l,1,0.5590456999998423,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,41,41,67,,,,1067.7073518000034,None,1066.524280200003,1067.7243566000034,s,1,0.3125847999981488,失意,l,1,0.5362679999998363,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,42,42,15,,,,1070.5909221000002,None,1069.4076195000016,1070.6074636000012,a,1,0.4850533999997424,胡涂,l,1,0.5413703999984136,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,43,43,66,,,,1073.5412411000034,None,1072.3575492000018,1073.5575143000024,a,1,0.3885764999977255,清秀,k,1,0.5067860999988625,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,44,44,14,,,,1076.2742874000032,None,1075.0912537000004,1076.2909750000035,s,1,0.4803161999989243,吉祥,k,1,0.7987188999977661,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,45,45,23,,,,1079.4409165000034,None,1078.2578783000026,1079.4575557000026,a,1,0.42648149999877205,闷热,l,1,1.7644604000015534,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,46,46,73,,,,1083.5242607,None,1082.341101500002,1083.5409870000003,a,1,0.3967014999980165,假冒,l,1,0.6114502999989782,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/AffRest2.png,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,47,47,16,,,,1086.4077314000024,None,1085.2239008000033,1086.4242415000008,s,1,0.4840495999997074,诚恳,k,1,0.7929082999980892,YM,f,20,2024_Apr_18_1509,mian,2021.2.3,59.97674101990075,
